"id","metrocode","countrycode","regionname","targetable","regionid","metroname","regioncode","countryname","cityname","countryid"
"1030764","","KR","Gyeonggi-do","true","21325","","KR-41","South Korea","Pocheon-si","2410"
"1030765","","KR","Gangwon-do","true","21326","","KR-42","South Korea","Pyeongchang-gun","2410"
"1030766","","KR","Gyeongsangnam-do","true","21332","","KR-48","South Korea","Sacheon-si","2410"
"1030767","","KR","Gyeongsangnam-do","true","21332","","KR-48","South Korea","Sancheong-gun","2410"
"1030768","","KR","Chungcheongnam-do","true","21328","","KR-44","South Korea","Seocheon-gun","2410"
"1030769","","KR","Gyeongsangbuk-do","true","21331","","KR-47","South Korea","Seongju-gun","2410"
"1030770","","KR","Chungcheongnam-do","true","21328","","KR-44","South Korea","Seosan-si","2410"
"1030771","","KR","Jeollanam-do","true","21330","","KR-46","South Korea","Sinan-gun","2410"
"1030772","","KR","Jeollabuk-do","true","21329","","KR-45","South Korea","Sunchang-gun","2410"
"1030773","","KR","Gangwon-do","true","21326","","KR-42","South Korea","Taebaek-si","2410"
"1030774","","KR","Gyeongsangnam-do","true","21332","","KR-48","South Korea","Uiryeong-gun","2410"
"1030775","","KR","Gyeongsangbuk-do","true","21331","","KR-47","South Korea","Uiseong-gun","2410"
"1030776","","KR","Gyeongsangbuk-do","true","21331","","KR-47","South Korea","Uljin-gun","2410"
"1030777","","KR","Gyeongsangbuk-do","true","21331","","KR-47","South Korea","Ulleung-gun","2410"
"1030778","","KR","Jeollabuk-do","true","21329","","KR-45","South Korea","Wanju-gun","2410"
"1030779","","KR","Gangwon-do","true","21326","","KR-42","South Korea","Yanggu-gun","2410"
"1030780","","KR","Gyeonggi-do","true","21325","","KR-41","South Korea","Yangju-si","2410"
"1030781","","KR","Gyeonggi-do","true","21325","","KR-41","South Korea","Yangpyeong-gun","2410"
"1030782","","KR","Gangwon-do","true","21326","","KR-42","South Korea","Yangyang-gun","2410"
"1030783","","KR","Gyeonggi-do","true","21325","","KR-41","South Korea","Yeoju-gun","2410"
"1030784","","KR","Gyeonggi-do","true","21325","","KR-41","South Korea","Yeoncheon-gun","2410"
"1030785","","KR","Jeollanam-do","true","21330","","KR-46","South Korea","Yeongam-gun","2410"
"1030786","","KR","Gyeongsangbuk-do","true","21331","","KR-47","South Korea","Yeongcheon-si","2410"
"1030787","","KR","Gyeongsangbuk-do","true","21331","","KR-47","South Korea","Yeongdeok-gun","2410"
"1030788","","KR","Chungcheongbuk-do","true","21327","","KR-43","South Korea","Yeongdong-gun","2410"
"1030789","","KR","Jeollanam-do","true","21330","","KR-46","South Korea","Yeonggwang-gun","2410"
"1030790","","KR","Chungcheongnam-do","true","21328","","KR-44","South Korea","Yeongi-gun","2410"
"1030791","","KR","Gyeongsangbuk-do","true","21331","","KR-47","South Korea","Yeongju-si","2410"
"1030792","","KR","Gangwon-do","true","21326","","KR-42","South Korea","Yeongwol-gun","2410"
"1030793","","KR","Gyeongsangbuk-do","true","21331","","KR-47","South Korea","Yeongyang-gun","2410"
"1030794","","KR","Chungcheongnam-do","true","21328","","KR-44","South Korea","Yesan-gun","2410"
"1030795","","FI","The Province of Western Finland","true","20308","","FI-LS","Finland","Akaa","2246"
"1030796","","FI","The Province of Western Finland","true","20308","","FI-LS","Finland","Alavus","2246"
"1030797","","FI","The Province of Southern Finland","true","20305","","FI-ES","Finland","Askola","2246"
"1030798","","FI","The Province of Western Finland","true","20308","","FI-LS","Finland","Eura","2246"
"1030799","","FI","The Province of Oulu","true","20309","","FI-OL","Finland","Haapavesi","2246"
"1030800","","FI","The Province of Oulu","true","20309","","FI-OL","Finland","Haukipudas","2246"
"1030801","","FI","The Province of Southern Finland","true","20305","","FI-ES","Finland","Humppila","2246"
"1030802","","FI","The Province of Western Finland","true","20308","","FI-LS","Finland","Hameenkyro","2246"
"1030803","","FI","The Province of Southern Finland","true","20305","","FI-ES","Finland","Iitti","2246"
"1030804","","FI","The Province of Lapland","true","20307","","FI-LL","Finland","Inari","2246"
"1030805","","FI","The Province of Southern Finland","true","20305","","FI-ES","Finland","Inga","2246"
"1030806","","FI","The Province of Western Finland","true","20308","","FI-LS","Finland","Isokyro","2246"
"1030807","","FI","The Province of Southern Finland","true","20305","","FI-ES","Finland","Janakkala","2246"
"1030808","","FI","The Province of Southern Finland","true","20305","","FI-ES","Finland","Jokioinen","2246"
"1030809","","FI","The Province of Oulu","true","20309","","FI-OL","Finland","Kalajoki","2246"
"1030810","","FI","The Province of Western Finland","true","20308","","FI-LS","Finland","Kankaanpaa","2246"
"1030811","","FI","The Province of Western Finland","true","20308","","FI-LS","Finland","Karstula","2246"
"1030812","","FI","The Province of Western Finland","true","20308","","FI-LS","Finland","Kaskinen","2246"
"1030813","","FI","The Province of Oulu","true","20309","","FI-OL","Finland","Kiiminki","2246"
"1030814","","FI","The Province of Western Finland","true","20308","","FI-LS","Finland","Kimitoon","2246"
"1030815","","FI","The Province of Eastern Finland","true","20306","","FI-IS","Finland","Kitee","2246"
"1030816","","FI","The Province of Lapland","true","20307","","FI-LL","Finland","Kittila","2246"
"1030817","","FI","The Province of Western Finland","true","20308","","FI-LS","Finland","Kokemaki","2246"
"1030818","","FI","The Province of Lapland","true","20307","","FI-LL","Finland","Kolari","2246"
"1030819","","FI","The Province of Western Finland","true","20308","","FI-LS","Finland","Korsholm","2246"
"1030820","","FI","The Province of Western Finland","true","20308","","FI-LS","Finland","Koski Tl","2246"
"1030821","","FI","The Province of Southern Finland","true","20305","","FI-ES","Finland","Kouvola","2246"
"1030822","","FI","The Province of Åland","true","20304","","FI-AL","Finland","Kumlinge","2246"
"1030823","","FI","The Province of Western Finland","true","20308","","FI-LS","Finland","Kuortane","2246"
"1030824","","FI","The Province of Oulu","true","20309","","FI-OL","Finland","Kuusamo","2246"
"1030825","","FI","The Province of Western Finland","true","20308","","FI-LS","Finland","Laihia","2246"
"1030826","","FI","The Province of Southern Finland","true","20305","","FI-ES","Finland","Lapinjarvi","2246"
"1030827","","FI","The Province of Western Finland","true","20308","","FI-LS","Finland","Lempaala","2246"
"1030828","","FI","The Province of Western Finland","true","20308","","FI-LS","Finland","Lieto","2246"
"1030829","","FI","The Province of Western Finland","true","20308","","FI-LS","Finland","Lansi-Turunmaa","2246"
"1030830","","FI","The Province of Lapland","true","20307","","FI-LL","Finland","Muonio","2246"
"1030831","","FI","The Province of Southern Finland","true","20305","","FI-ES","Finland","Mantsala","2246"
"1030832","","FI","The Province of Western Finland","true","20308","","FI-LS","Finland","Mantta-Vilppula","2246"
"1030833","","FI","The Province of Western Finland","true","20308","","FI-LS","Finland","Nakkila","2246"
"1030834","","FI","The Province of Southern Finland","true","20305","","FI-ES","Finland","Nastola","2246"
"1030835","","FI","The Province of Oulu","true","20309","","FI-OL","Finland","Nivala","2246"
"1030836","","FI","The Province of Western Finland","true","20308","","FI-LS","Finland","Narpes","2246"
"1030837","","FI","The Province of Oulu","true","20309","","FI-OL","Finland","Oulainen","2246"
"1030838","","FI","The Province of Western Finland","true","20308","","FI-LS","Finland","Pedersore","2246"
"1030839","","FI","The Province of Western Finland","true","20308","","FI-LS","Finland","Pihtipudas","2246"
"1030840","","FI","The Province of Western Finland","true","20308","","FI-LS","Finland","Palkane","2246"
"1030841","","FI","The Province of Eastern Finland","true","20306","","FI-IS","Finland","Rantasalmi","2246"
"1030842","","FI","The Province of Lapland","true","20307","","FI-LL","Finland","Ranua","2246"
"1030843","","FI","The Province of Southern Finland","true","20305","","FI-ES","Finland","Raseborg","2246"
"1030844","","FI","The Province of Oulu","true","20309","","FI-OL","Finland","Reisjarvi","2246"
"1030845","","FI","The Province of Western Finland","true","20308","","FI-LS","Finland","Rusko","2246"
"1030846","","FI","The Province of Lapland","true","20307","","FI-LL","Finland","Salla","2246"
"1030847","","FI","The Province of Western Finland","true","20308","","FI-LS","Finland","Sastamala","2246"
"1030848","","FI","The Province of Eastern Finland","true","20306","","FI-IS","Finland","Siilinjarvi","2246"
"1030849","","FI","The Province of Southern Finland","true","20305","","FI-ES","Finland","Sipoo","2246"
"1030850","","FI","The Province of Western Finland","true","20308","","FI-LS","Finland","Somero","2246"
"1030851","","FI","The Province of Oulu","true","20309","","FI-OL","Finland","Sotkamo","2246"
"1030852","","FI","The Province of Åland","true","20304","","FI-AL","Finland","Sund","2246"
"1030853","","FI","The Province of Eastern Finland","true","20306","","FI-IS","Finland","Suonenjoki","2246"
"1030854","","FI","The Province of Western Finland","true","20308","","FI-LS","Finland","Sakyla","2246"
"1030855","","FI","The Province of Southern Finland","true","20305","","FI-ES","Finland","Tammela","2246"
"1030856","","FI","The Province of Western Finland","true","20308","","FI-LS","Finland","Tarvasjoki","2246"
"1030857","","FI","The Province of Southern Finland","true","20305","","FI-ES","Finland","Tuusula","2246"
"1030858","","FI","The Province of Western Finland","true","20308","","FI-LS","Finland","Ulvila","2246"
"1030859","","FI","The Province of Western Finland","true","20308","","FI-LS","Finland","Veteli","2246"
"1030860","","FI","The Province of Southern Finland","true","20305","","FI-ES","Finland","Vihti","2246"
"1030861","","FI","The Province of Southern Finland","true","20305","","FI-ES","Finland","Ypaja","2246"
"1030862","","AT","Styria","true","20047","","AT-6","Austria","Allerheiligen im Murztal","2040"
"1030863","","AT","Upper Austria","true","20045","","AT-4","Austria","Ampflwang im Hausruckwald","2040"
"1030864","","AT","Upper Austria","true","20045","","AT-4","Austria","Andorf","2040"
"1030865","","AT","Upper Austria","true","20045","","AT-4","Austria","Andrichsfurt","2040"
"1030866","","AT","Upper Austria","true","20045","","AT-4","Austria","Asten","2040"
"1030867","","AT","Upper Austria","true","20045","","AT-4","Austria","Attnang","2040"
"1030868","","AT","Upper Austria","true","20045","","AT-4","Austria","Atzbach","2040"
"1030869","","AT","Styria","true","20047","","AT-6","Austria","Bad Aussee","2040"
"1030870","","AT","Upper Austria","true","20045","","AT-4","Austria","Bad Goisern","2040"
"1030871","","AT","Upper Austria","true","20045","","AT-4","Austria","Bad Hall","2040"
"1030872","","AT","Carinthia","true","20043","","AT-2","Austria","Bad Kleinkirchheim","2040"
"1030873","","AT","Upper Austria","true","20045","","AT-4","Austria","Bad Schallerbach","2040"
"1030874","","AT","Lower Austria","true","20044","","AT-3","Austria","Bad Voslau","2040"
"1030875","","AT","Vorarlberg","true","20049","","AT-8","Austria","Bartholomaberg","2040"
"1030876","","AT","Lower Austria","true","20044","","AT-3","Austria","Bergland","2040"
"1030877","","AT","Lower Austria","true","20044","","AT-3","Austria","Berndorf","2040"
"1030878","","AT","Burgenland","true","20042","","AT-1","Austria","Bruckneudorf","2040"
"1030879","","AT","Lower Austria","true","20044","","AT-3","Austria","Brunn am Gebirge","2040"
"1030880","","AT","Tyrol","true","20048","","AT-7","Austria","Buch Bei Jenbach","2040"
"1030881","","AT","Lower Austria","true","20044","","AT-3","Austria","Boheimkirchen","2040"
"1030882","","AT","Upper Austria","true","20045","","AT-4","Austria","Ebensee","2040"
"1030883","","AT","Lower Austria","true","20044","","AT-3","Austria","Echsenbach","2040"
"1030884","","AT","Lower Austria","true","20044","","AT-3","Austria","Eggendorf","2040"
"1030885","","AT","Lower Austria","true","20044","","AT-3","Austria","Eichgraben","2040"
"1030886","","AT","Lower Austria","true","20044","","AT-3","Austria","Emmersdorf An Der Donau","2040"
"1030887","","AT","Lower Austria","true","20044","","AT-3","Austria","Ernsthofen","2040"
"1030888","","AT","Carinthia","true","20043","","AT-2","Austria","Feldkirchen in Karnten","2040"
"1030889","","AT","Lower Austria","true","20044","","AT-3","Austria","Felixdorf","2040"
"1030890","","AT","Tyrol","true","20048","","AT-7","Austria","Fieberbrunn","2040"
"1030891","","AT","Tyrol","true","20048","","AT-7","Austria","Fiss","2040"
"1030892","","AT","Salzburg","true","20046","","AT-5","Austria","Flachau","2040"
"1030893","","AT","Styria","true","20047","","AT-6","Austria","Fohnsdorf","2040"
"1030894","","AT","Upper Austria","true","20045","","AT-4","Austria","Freistadt","2040"
"1030895","","AT","Burgenland","true","20042","","AT-1","Austria","Gattendorf","2040"
"1030896","","AT","Tyrol","true","20048","","AT-7","Austria","Gerlos","2040"
"1030897","","AT","Tyrol","true","20048","","AT-7","Austria","Going am Wilden Kaiser","2040"
"1030898","","AT","Carinthia","true","20043","","AT-2","Austria","Griffen","2040"
"1030899","","AT","Lower Austria","true","20044","","AT-3","Austria","Grossschonau","2040"
"1030900","","AT","Vorarlberg","true","20049","","AT-8","Austria","Gofis","2040"
"1030901","","AT","Carinthia","true","20043","","AT-2","Austria","Hermagor","2040"
"1030902","","AT","Upper Austria","true","20045","","AT-4","Austria","Hofkirchen Im Muhlkreis","2040"
"1030903","","AT","Lower Austria","true","20044","","AT-3","Austria","Hoheneich","2040"
"1030904","","AT","Burgenland","true","20042","","AT-1","Austria","Horitschon","2040"
"1030905","","AT","Burgenland","true","20042","","AT-1","Austria","Illmitz","2040"
"1030906","","AT","Upper Austria","true","20045","","AT-4","Austria","Julbach","2040"
"1030907","","AT","Lower Austria","true","20044","","AT-3","Austria","Karlstein an der Thaya","2040"
"1030908","","AT","Lower Austria","true","20044","","AT-3","Austria","Kirchberg am Walde","2040"
"1030909","","AT","Lower Austria","true","20044","","AT-3","Austria","Kirchstetten","2040"
"1030910","","AT","Vorarlberg","true","20049","","AT-8","Austria","Klaus","2040"
"1030911","","AT","Upper Austria","true","20045","","AT-4","Austria","Kollerschlag","2040"
"1030912","","AT","Burgenland","true","20042","","AT-1","Austria","Krensdorf","2040"
"1030913","","AT","Burgenland","true","20042","","AT-1","Austria","Kukmirn","2040"
"1030914","","AT","Styria","true","20047","","AT-6","Austria","Langenwang","2040"
"1030915","","AT","Lower Austria","true","20044","","AT-3","Austria","Langschlag","2040"
"1030916","","AT","Styria","true","20047","","AT-6","Austria","Lassnitzhohe","2040"
"1030917","","AT","Lower Austria","true","20044","","AT-3","Austria","Leobersdorf","2040"
"1030918","","AT","Salzburg","true","20046","","AT-5","Austria","Leogang","2040"
"1030919","","AT","Lower Austria","true","20044","","AT-3","Austria","Lichtenworth","2040"
"1030920","","AT","Lower Austria","true","20044","","AT-3","Austria","Litschau","2040"
"1030921","","AT","Upper Austria","true","20045","","AT-4","Austria","Maria Schmolln","2040"
"1030922","","AT","Salzburg","true","20046","","AT-5","Austria","Mariapfarr","2040"
"1030923","","AT","Lower Austria","true","20044","","AT-3","Austria","Markt Piesting","2040"
"1030924","","AT","Lower Austria","true","20044","","AT-3","Austria","Martinsberg","2040"
"1030925","","AT","Upper Austria","true","20045","","AT-4","Austria","Mattighofen","2040"
"1030926","","AT","Salzburg","true","20046","","AT-5","Austria","Mauterndorf","2040"
"1030927","","AT","Upper Austria","true","20045","","AT-4","Austria","Molln","2040"
"1030928","","AT","Upper Austria","true","20045","","AT-4","Austria","Moosdorf","2040"
"1030929","","AT","Upper Austria","true","20045","","AT-4","Austria","Munzkirchen","2040"
"1030930","","AT","Upper Austria","true","20045","","AT-4","Austria","Neukirchen am Walde","2040"
"1030931","","AT","Vorarlberg","true","20049","","AT-8","Austria","Nuziders","2040"
"1030932","","AT","Carinthia","true","20043","","AT-2","Austria","Obervellach","2040"
"1030933","","AT","Upper Austria","true","20045","","AT-4","Austria","Oberwang","2040"
"1030934","","AT","Upper Austria","true","20045","","AT-4","Austria","Offenhausen","2040"
"1030935","","AT","Lower Austria","true","20044","","AT-3","Austria","Ottenschlag","2040"
"1030936","","AT","Upper Austria","true","20045","","AT-4","Austria","Ottensheim","2040"
"1030937","","AT","Lower Austria","true","20044","","AT-3","Austria","Pfaffstatten","2040"
"1030938","","AT","Upper Austria","true","20045","","AT-4","Austria","Pfarrkirchen im Muhlkreis","2040"
"1030939","","AT","Upper Austria","true","20045","","AT-4","Austria","Prambachkirchen","2040"
"1030940","","AT","Tyrol","true","20048","","AT-7","Austria","Prutz","2040"
"1030941","","AT","Lower Austria","true","20044","","AT-3","Austria","Purgstall an der Erlauf","2040"
"1030942","","AT","Tyrol","true","20048","","AT-7","Austria","Radfeld","2040"
"1030943","","AT","Burgenland","true","20042","","AT-1","Austria","Raiding","2040"
"1030944","","AT","Tyrol","true","20048","","AT-7","Austria","Reith im Alpbachtal","2040"
"1030945","","AT","Vorarlberg","true","20049","","AT-8","Austria","Reuthe","2040"
"1030946","","AT","Lower Austria","true","20044","","AT-3","Austria","Rohrbach an der Golsen","2040"
"1030947","","AT","Upper Austria","true","20045","","AT-4","Austria","Rohrbach in Upper Austria","2040"
"1030948","","AT","Lower Austria","true","20044","","AT-3","Austria","Rosenburg","2040"
"1030949","","AT","Upper Austria","true","20045","","AT-4","Austria","Rossbach","2040"
"1030950","","AT","Burgenland","true","20042","","AT-1","Austria","Rudersdorf","2040"
"1030951","","AT","Vorarlberg","true","20049","","AT-8","Austria","Rothis","2040"
"1030952","","AT","Salzburg","true","20046","","AT-5","Austria","Saalfelden am Steinernen Meer","2040"
"1030953","","AT","Carinthia","true","20043","","AT-2","Austria","Sankt Andra","2040"
"1030954","","AT","Styria","true","20047","","AT-6","Austria","Sankt Gallen","2040"
"1030955","","AT","Tyrol","true","20048","","AT-7","Austria","Sankt Johann","2040"
"1030956","","AT","Salzburg","true","20046","","AT-5","Austria","Sankt Johann im Pongau","2040"
"1030957","","AT","Lower Austria","true","20044","","AT-3","Austria","Sankt Martin","2040"
"1030958","","AT","Carinthia","true","20043","","AT-2","Austria","Sankt Veit an der Glan","2040"
"1030959","","AT","Salzburg","true","20046","","AT-5","Austria","Sankt Veit im Pongau","2040"
"1030960","","AT","Upper Austria","true","20045","","AT-4","Austria","Sankt Wolfgang im Salzkammergut","2040"
"1030961","","AT","Upper Austria","true","20045","","AT-4","Austria","Schardenberg","2040"
"1030962","","AT","Lower Austria","true","20044","","AT-3","Austria","Scheibbs","2040"
"1030963","","AT","Upper Austria","true","20045","","AT-4","Austria","Schleissheim","2040"
"1030964","","AT","Upper Austria","true","20045","","AT-4","Austria","Schwanenstadt","2040"
"1030965","","AT","Vorarlberg","true","20049","","AT-8","Austria","Schwarzenberg","2040"
"1030966","","AT","Tyrol","true","20048","","AT-7","Austria","Schwendau","2040"
"1030967","","AT","Lower Austria","true","20044","","AT-3","Austria","Schonbach","2040"
"1030968","","AT","Styria","true","20047","","AT-6","Austria","Selzthal","2040"
"1030969","","AT","Upper Austria","true","20045","","AT-4","Austria","Sierning","2040"
"1030970","","AT","Upper Austria","true","20045","","AT-4","Austria","Sigharting","2040"
"1030971","","AT","Tyrol","true","20048","","AT-7","Austria","Silz","2040"
"1030972","","AT","Lower Austria","true","20044","","AT-3","Austria","Sollenau","2040"
"1030973","","AT","Lower Austria","true","20044","","AT-3","Austria","Sonntagberg","2040"
"1030974","","AT","Carinthia","true","20043","","AT-2","Austria","Spittal an der Drau","2040"
"1030975","","AT","Lower Austria","true","20044","","AT-3","Austria","Staatz","2040"
"1030976","","AT","Lower Austria","true","20044","","AT-3","Austria","Statzendorf","2040"
"1030977","","AT","Upper Austria","true","20045","","AT-4","Austria","Steegen","2040"
"1030978","","AT","Burgenland","true","20042","","AT-1","Austria","Stegersbach","2040"
"1030979","","AT","Lower Austria","true","20044","","AT-3","Austria","Steinakirchen am Forst","2040"
"1030980","","AT","Upper Austria","true","20045","","AT-4","Austria","Steinbach an der Steyr","2040"
"1030981","","AT","Styria","true","20047","","AT-6","Austria","Stolzalpe","2040"
"1030982","","AT","Tyrol","true","20048","","AT-7","Austria","Strassen","2040"
"1030983","","AT","Salzburg","true","20046","","AT-5","Austria","Strobl","2040"
"1030984","","AT","Tyrol","true","20048","","AT-7","Austria","Soll","2040"
"1030985","","AT","Upper Austria","true","20045","","AT-4","Austria","Taufkirchen an der Pram","2040"
"1030986","","AT","Tyrol","true","20048","","AT-7","Austria","Telfs","2040"
"1030987","","AT","Vorarlberg","true","20049","","AT-8","Austria","Thuringen","2040"
"1030988","","AT","Upper Austria","true","20045","","AT-4","Austria","Tiefgraben","2040"
"1030989","","AT","Upper Austria","true","20045","","AT-4","Austria","Timelkam","2040"
"1030990","","AT","Styria","true","20047","","AT-6","Austria","Trieben","2040"
"1030991","","AT","Tyrol","true","20048","","AT-7","Austria","Tulfes","2040"
"1030992","","AT","Upper Austria","true","20045","","AT-4","Austria","Ungenach","2040"
"1030993","","AT","Upper Austria","true","20045","","AT-4","Austria","Unterweitersdorf","2040"
"1030994","","AT","Upper Austria","true","20045","","AT-4","Austria","Uttendorf","2040"
"1030995","","AT","Carinthia","true","20043","","AT-2","Austria","Volkermarkt","2040"
"1030996","","AT","Salzburg","true","20046","","AT-5","Austria","Wagrain","2040"
"1030997","","AT","Lower Austria","true","20044","","AT-3","Austria","Waidhofen an der Thaya","2040"
"1030998","","AT","Upper Austria","true","20045","","AT-4","Austria","Waldzell","2040"
"1030999","","AT","Upper Austria","true","20045","","AT-4","Austria","Wallern An Der Trattnach","2040"
"1031000","","AT","Styria","true","20047","","AT-6","Austria","Wartberg im Murztal","2040"
"1031001","","AT","Vorarlberg","true","20049","","AT-8","Austria","Weiler","2040"
"1031002","","AT","Lower Austria","true","20044","","AT-3","Austria","Weitra","2040"
"1031003","","AT","Upper Austria","true","20045","","AT-4","Austria","Weng im Innkreis","2040"
"1031004","","AT","Burgenland","true","20042","","AT-1","Austria","Weppersdorf","2040"
"1031005","","AT","Lower Austria","true","20044","","AT-3","Austria","Wieselburg","2040"
"1031006","","AT","Lower Austria","true","20044","","AT-3","Austria","Wieselburg-Land","2040"
"1031007","","AT","Tyrol","true","20048","","AT-7","Austria","Wiesing","2040"
"1031008","","AT","Upper Austria","true","20045","","AT-4","Austria","Wilhering","2040"
"1031009","","AT","Lower Austria","true","20044","","AT-3","Austria","Winklarn","2040"
"1031010","","AT","Carinthia","true","20043","","AT-2","Austria","Wolfsberg","2040"
"1031011","","AT","Lower Austria","true","20044","","AT-3","Austria","Ybbs an der Donau","2040"
"1031012","","AT","Vorarlberg","true","20049","","AT-8","Austria","Ubersaxen","2040"
"1031013","","PL","Malopolskie","true","20852","","PL-MA","Poland","Andrychow","2616"
"1031014","","PL","Kujawsko-Pomorskie","true","20848","","PL-KP","Poland","Barcin","2616"
"1031015","","PL","Slaskie","true","20859","","PL-SL","Poland","Bierun","2616"
"1031016","","PL","Warminsko-Mazurskie","true","20860","","PL-WN","Poland","Biskupiec","2616"
"1031017","","PL","Dolnoslaskie","true","20847","","PL-DS","Poland","Boguszow-Gorce","2616"
"1031018","","PL","Warminsko-Mazurskie","true","20860","","PL-WN","Poland","Braniewo","2616"
"1031019","","PL","Mazowieckie","true","20853","","PL-MZ","Poland","Brwinow","2616"
"1031020","","PL","Dolnoslaskie","true","20847","","PL-DS","Poland","Brzeg Dolny","2616"
"1031021","","PL","Malopolskie","true","20852","","PL-MA","Poland","Brzeszcze","2616"
"1031022","","PL","Lodzkie","true","20850","","PL-LD","Poland","Brzeziny","2616"
"1031023","","PL","Malopolskie","true","20852","","PL-MA","Poland","Bukowno","2616"
"1031024","","PL","Pomorskie","true","20857","","PL-PM","Poland","Bytow","2616"
"1031025","","PL","Slaskie","true","20859","","PL-SL","Poland","Bedzin","2616"
"1031026","","PL","Mazowieckie","true","20853","","PL-MZ","Poland","Blonie","2616"
"1031027","","PL","Lubelskie","true","20851","","PL-LU","Poland","Chelm","2616"
"1031028","","PL","Kujawsko-Pomorskie","true","20848","","PL-KP","Poland","Chelmno","2616"
"1031029","","PL","Kujawsko-Pomorskie","true","20848","","PL-KP","Poland","Chelmza","2616"
"1031030","","PL","Kujawsko-Pomorskie","true","20848","","PL-KP","Poland","Ciechocinek","2616"
"1031031","","PL","Slaskie","true","20859","","PL-SL","Poland","Czerwionka-Leszczyny","2616"
"1031032","","PL","Pomorskie","true","20857","","PL-PM","Poland","Dzierzgon","2616"
"1031033","","PL","Kujawsko-Pomorskie","true","20848","","PL-KP","Poland","Gniewkowo","2616"
"1031034","","PL","Kujawsko-Pomorskie","true","20848","","PL-KP","Poland","Golub-Dobrzyn","2616"
"1031035","","PL","Warminsko-Mazurskie","true","20860","","PL-WN","Poland","Goldap","2616"
"1031036","","PL","Mazowieckie","true","20853","","PL-MZ","Poland","Grodzisk Mazowiecki","2616"
"1031037","","PL","Wielkopolskie","true","20861","","PL-WP","Poland","Grodzisk Wielkopolski","2616"
"1031038","","PL","Zachodnio-Pomorskie","true","20862","","PL-ZP","Poland","Gryfice","2616"
"1031039","","PL","Dolnoslaskie","true","20847","","PL-DS","Poland","Gryfow Slaski","2616"
"1031040","","PL","Mazowieckie","true","20853","","PL-MZ","Poland","Grojec","2616"
"1031041","","PL","Dolnoslaskie","true","20847","","PL-DS","Poland","Gora","2616"
"1031042","","PL","Mazowieckie","true","20853","","PL-MZ","Poland","Gora Kalwaria","2616"
"1031043","","PL","Opolskie","true","20854","","PL-OP","Poland","Glogowek","2616"
"1031044","","PL","Opolskie","true","20854","","PL-OP","Poland","Glucholazy","2616"
"1031045","","PL","Podlaskie","true","20855","","PL-PD","Poland","Hajnowka","2616"
"1031046","","PL","Pomorskie","true","20857","","PL-PM","Poland","Hel","2616"
"1031047","","PL","Warminsko-Mazurskie","true","20860","","PL-WN","Poland","Ilawa","2616"
"1031048","","PL","Pomorskie","true","20857","","PL-PM","Poland","Jastarnia","2616"
"1031049","","PL","Dolnoslaskie","true","20847","","PL-DS","Poland","Jelcz-Laskowice","2616"
"1031050","","PL","Mazowieckie","true","20853","","PL-MZ","Poland","Jozefow","2616"
"1031051","","PL","Slaskie","true","20859","","PL-SL","Poland","Kalety","2616"
"1031052","","PL","Mazowieckie","true","20853","","PL-MZ","Poland","Karczew","2616"
"1031053","","PL","Mazowieckie","true","20853","","PL-MZ","Poland","Kobylka","2616"
"1031054","","PL","Podlaskie","true","20855","","PL-PD","Poland","Kolno","2616"
"1031055","","PL","Lodzkie","true","20850","","PL-LD","Poland","Koluszki","2616"
"1031056","","PL","Lodzkie","true","20850","","PL-LD","Poland","Konstantynow Lodzki","2616"
"1031057","","PL","Dolnoslaskie","true","20847","","PL-DS","Poland","Kowary","2616"
"1031058","","PL","Wielkopolskie","true","20861","","PL-WP","Poland","Kozmin Wielkopolski","2616"
"1031059","","PL","Lubuskie","true","20849","","PL-LB","Poland","Kozuchow","2616"
"1031060","","PL","Malopolskie","true","20852","","PL-MA","Poland","Krzeszowice","2616"
"1031061","","PL","Malopolskie","true","20852","","PL-MA","Poland","Kety","2616"
"1031062","","PL","Wielkopolskie","true","20861","","PL-WP","Poland","Klodawa","2616"
"1031063","","PL","Mazowieckie","true","20853","","PL-MZ","Poland","Legionowo","2616"
"1031064","","PL","Podkarpackie","true","20856","","PL-PK","Poland","Lezajsk","2616"
"1031065","","PL","Malopolskie","true","20852","","PL-MA","Poland","Libiaz","2616"
"1031066","","PL","Warminsko-Mazurskie","true","20860","","PL-WN","Poland","Lidzbark Warminski","2616"
"1031067","","PL","Dolnoslaskie","true","20847","","PL-DS","Poland","Lubawka","2616"
"1031068","","PL","Dolnoslaskie","true","20847","","PL-DS","Poland","Lubomierz","2616"
"1031069","","PL","Wielkopolskie","true","20861","","PL-WP","Poland","Lubon","2616"
"1031070","","PL","Slaskie","true","20859","","PL-SL","Poland","Ledziny","2616"
"1031071","","PL","Mazowieckie","true","20853","","PL-MZ","Poland","Marki","2616"
"1031072","","PL","Malopolskie","true","20852","","PL-MA","Poland","Miechow","2616"
"1031073","","PL","Mazowieckie","true","20853","","PL-MZ","Poland","Milanowek","2616"
"1031074","","PL","Dolnoslaskie","true","20847","","PL-DS","Poland","Mirsk","2616"
"1031075","","PL","Wielkopolskie","true","20861","","PL-WP","Poland","Miedzychod","2616"
"1031076","","PL","Lubuskie","true","20849","","PL-LB","Poland","Miedzyrzecz","2616"
"1031077","","PL","Warminsko-Mazurskie","true","20860","","PL-WN","Poland","Morag","2616"
